PrimaryKey,ORIG_OID
MT_SDFO-NDFO-Random-LUP-2016_Grass-137_V12020-09-01,51502
MT_SDFO-NDFO-Random-LUP-2016_Grass-138_V12020-09-01,51503
MT_SDFO-NDFO-Random-LUP-2016_Grass-140_V12020-09-01,51504
MT_SDFO-NDFO-Random-LUP-2016_Grass-141_V12020-09-01,51505
MT_SDFO-NDFO-Random-LUP-2016_Grass-143_V12020-09-01,51506
MT_SDFO-NDFO-Random-LUP-2016_Grass-144_V12021-09-01,51507
MT_SDFO-NDFO-Random-LUP-2016_Grass-145_V12020-09-01,51508
MT_SDFO-NDFO-Random-LUP-2016_Grass-146_V12021-09-01,51509
MT_SDFO-NDFO-Random-LUP-2016_Grass-147_V12021-09-01,51510
MT_SDFO-NDFO-Random-LUP-2016_Grass-148_V12021-09-01,51511
MT_SDFO-NDFO-Random-LUP-2016_Grass-149_V12020-09-01,51512
MT_SDFO-NDFO-Random-LUP-2016_Grass-150_V12021-09-01,51513
MT_SDFO-NDFO-Random-LUP-2016_Oth-274_V12020-09-01,51514
MT_SDFO-NDFO-Random-LUP-2016_Oth-275_V12021-09-01,51515
MT_SDFO-NDFO-Random-LUP-2016_Shrub-233_V12020-09-01,51516
MT_SDFO-NDFO-Random-LUP-2016_Shrub-234_V12020-09-01,51517
MT_SDFO-NDFO-Random-LUP-2016_Shrub-235_V12021-09-01,51518
MT_SDFO-NDFO-Random-LUP-2016_Shrub-236_V12020-09-01,51519
MT_SDFO-NDFO-Random-LUP-2016_Shrub-237_V12020-09-01,51520
MT_SDFO-NDFO-Random-LUP-2016_Shrub-238_V12020-09-01,51521
MT_SDFO-NDFO-Random-LUP-2016_Shrub-239_V12021-09-01,51522
MT_SDFO-NDFO-Random-LUP-2016_Shrub-240_V12021-09-01,51523
MT_SDFO_FUELS_FM_2022_FuelsFM_050_V12022-09-01,51524
MT_SDFO_FUELS_FM_2022_FuelsFM_051_V12022-09-01,51525
MT_SDFO_FUELS_FM_2022_FuelsFM_052_V12022-09-01,51526
MT_SDFO_FUELS_FM_2022_FuelsFM_053_V12022-09-01,51527
MT_SDFO_FUELS_FM_2022_FuelsFM_054_V12022-09-01,51528
MT_SDFO_FUELS_FM_2022_FuelsFM_055_V12022-09-01,51529
MT_SDFO_FUELS_XMT_2022_FuelsXMT_050_V12022-09-01,51530
MT_SDFO_FUELS_XMT_2022_FuelsXMT_051_V12022-09-01,51531
MT_SDFO_FUELS_XMT_2022_FuelsXMT_055_V12022-09-01,51532
MT_SDFO_FUELS_XMT_2022_FuelsXMT_057_V12022-09-01,51533
MT_SDFO_FUELS_XMT_2022_FuelsXMT_058_V12022-09-01,51534
MT_SDFO_FUELS_XMT_2022_FuelsXMT_059_V12022-09-01,51535
MT_SDFO_Fuels_2023_Bijou-03_V12023-09-01,51536
MT_SDFO_Fuels_2023_ExemptionArea-01_V12023-09-01,51537
MT_SDFO_Fuels_2023_ExemptionArea-02_V12023-09-01,51538
MT_SDFO_Fuels_2023_ExemptionArea-03_V12023-09-01,51539
MT_SDFO_Fuels_2023_ExemptionArea-04_V12023-09-01,51540
MT_SDFO_Fuels_2023_ExemptionArea-05_V12023-09-01,51541
MT_SDFO_Fuels_2023_ExemptionArea-06_V12023-09-01,51542
MT_SDFO_Fuels_2023_FortMeade-07_V12023-09-01,51543
MT_SDFO_Fuels_2023_FortMeade-08_V12023-09-01,51544
MT_SDFO_Fuels_2023_FortMeade-09_V12023-09-01,51545
MT_SDFO_Fuels_2023_FortMeade-10_V12023-09-01,51546
MT_SDFO_Fuels_2023_FortMeade-11_V12023-09-01,51547
MT_SDFO_Fuels_2023_FortMeade-12_V12023-09-01,51548
MT_SDFO_Fuels_2023_Missouri-01_V12023-09-01,51549
MT_SDFO_Fuels_2023_Missouri-02_V12023-09-01,51550
MT_SDFO_Fuels_2023_Section19-04_V12023-09-01,51551
MT_SDFO_INT_BTPD_2022_BTPD_51_V12022-09-01,51552
MT_SDFO_INT_BTPD_2022_BTPD_52_V12022-09-01,51553
MT_SDFO_INT_BTPD_2022_BTPD_53_V12022-09-01,51554
MT_SDFO_INT_BTPD_2022_BTPD_54_V12022-09-01,51555
MT_SDFO_INT_BTPD_2022_BTPD_55_V12022-09-01,51556
MT_SDFO_INT_BTPD_2022_BTPD_56_V12022-09-01,51557
MT_SDFO_INT_BTPD_2022_BTPD_57_V12022-09-01,51558
MT_SDFO_INT_BTPD_2022_BTPD_59_V12022-09-01,51559
MT_SDFO_INT_BTPD_2022_BTPD_60_V12022-09-01,51560
MT_SDFO_LUP_2022_SDFO2022-061_V12023-09-01,51561
MT_SDFO_LUP_2022_SDFO2022-062_V12023-09-01,51562
MT_SDFO_LUP_2022_SDFO2022-063_V12023-09-01,51563
MT_SDFO_LUP_2022_SDFO2022-065_V12023-09-01,51564
MT_SDFO_LUP_2022_SDFO2022-066_V12023-09-01,51565
MT_SDFO_LUP_2022_SDFO2022-067_V12023-09-01,51566
MT_SDFO_LUP_2022_SDFO2022-068_V12023-09-01,51567
MT_SDFO_LUP_2022_SDFO2022-069_V12023-09-01,51568
MT_SDFO_LUP_2022_SDFO2022-070_V12023-09-01,51569
MT_SDFO_LUP_2022_SDFO2022-072_V12023-09-01,51570
MT_SDFO_LUP_2022_SDFO2022-073_V12023-09-01,51571
MT_SDFO_LUP_2022_SDFO2022-074_V12023-09-01,51572
MT_SDFO_LUP_2022_SDFO2022-075_V12023-09-01,51573
MT_SDFO_LUP_2022_SDFO2022-076_V12023-09-01,51574
MT_SDFO_LUP_2022_SDFO2022-077_V12023-09-01,51575
MT_SDFO_LUP_2022_SDFO2022-078_V12023-09-01,51576
MT_SDFO_LUP_2022_SDFO2022-079_V12023-09-01,51577
MT_SDFO_LUP_2022_SDFO2022-081_V12023-09-01,51578
MT_SDFO_LUP_2022_SDFO2022-082_V12023-09-01,51579
MT_SDFO_LUP_2022_SDFO2022-083_V12023-09-01,51580
MT_SDFO_LUP_2022_SDFO2022-084_V12023-09-01,51581
MT_SDFO_LUP_2022_SDFO2022-085_V12023-09-01,51582
MT_SDFO_LUP_2022_SDFO2022-086_V12023-09-01,51583
MT_SDFO_LUP_2022_SDFO2022-088_V12023-09-01,51584
MT_SDFO_LUP_2022_SDFO2022-089_V12023-09-01,51585
MT_SDFO_LUP_2022_SDFO2022-090_V12023-09-01,51586
MT_SDFO_LUP_2022_SDFO2022-091_V12023-09-01,51587
MT_SDFO_LUP_2022_SDFO2022-092_V12023-09-01,51588
MT_SDFO_LUP_2022_SDFO2022-093_V12023-09-01,51589
MT_SDFO_LUP_2022_SDFO2022-094_V12023-09-01,51590
MT_SDFO_LUP_2022_SDFO2022-095_V12023-09-01,51591
MT_SDFO_LUP_2022_SDFO2022-096_V12023-09-01,51592
MT_SDFO_LUP_2022_SDFO2022-097_V12023-09-01,51593
MT_SDFO_LUP_2022_SDFO2022-098_V12023-09-01,51594
MT_SDFO_LUP_2022_SDFO2022-099_V12023-09-01,51595
MT_SDFO_LUP_2022_SDFO2022-100_V12023-09-01,51596
MT_SDFO_LUP_2022_SDFO2022-101_V12023-09-01,51597
MT_SDFO_LUP_2022_SDFO2022-102_V12023-09-01,51598
MT_SDFO_LUP_2022_SDFO2022-103_V12023-09-01,51599
MT_SDFO_LUP_2022_SDFO2022-104_V12023-09-01,51600
MT_SDFO_LUP_2022_SDFO2022-105_V12023-09-01,51601
MT_SDFO_LUP_2022_SDFO2022-106_V12023-09-01,51602
MT_SDFO_LUP_2022_SDFO2022-107_V12023-09-01,51603
MT_SDFO_LUP_2022_SDFO2022-108_V12023-09-01,51604
MT_SDFO_LUP_2022_SDFO2022-109_V12023-09-01,51605
MT_SDFO_LUP_2022_SDFO2022-110_V12023-09-01,51606
MT_SDFO_LUP_2022_SDFO2022-112_V12023-09-01,51607
MT_SDFO_LUP_2022_SDFO2022-113_V12023-09-01,51608
MT_SDFO_LUP_2022_SDFO2022-114_V12023-09-01,51609
MT_SDFO_LUP_2022_SDFO2022-116_V12023-09-01,51610
MT_SDFO_LUP_2022_SDFO2022_003_V12022-09-01,51611
MT_SDFO_LUP_2022_SDFO2022_004_V12022-09-01,51612
MT_SDFO_LUP_2022_SDFO2022_005_V12022-09-01,51613
MT_SDFO_LUP_2022_SDFO2022_007_V12022-09-01,51614
MT_SDFO_LUP_2022_SDFO2022_008_V12022-09-01,51615
MT_SDFO_LUP_2022_SDFO2022_009_V12022-09-01,51616
MT_SDFO_LUP_2022_SDFO2022_010_V12022-09-01,51617
MT_SDFO_LUP_2022_SDFO2022_011_V12022-09-01,51618
MT_SDFO_LUP_2022_SDFO2022_012_V12022-09-01,51619
MT_SDFO_LUP_2022_SDFO2022_013_V12022-09-01,51620
MT_SDFO_LUP_2022_SDFO2022_014_V12022-09-01,51621
MT_SDFO_LUP_2022_SDFO2022_015_V12022-09-01,51622
MT_SDFO_LUP_2022_SDFO2022_016_V12022-09-01,51623
MT_SDFO_LUP_2022_SDFO2022_017_V12022-09-01,51624
MT_SDFO_LUP_2022_SDFO2022_018_V12022-09-01,51625
MT_SDFO_LUP_2022_SDFO2022_020_V12022-09-01,51626
MT_SDFO_LUP_2022_SDFO2022_021_V12022-09-01,51627
MT_SDFO_LUP_2022_SDFO2022_022_V12022-09-01,51628
MT_SDFO_LUP_2022_SDFO2022_023_V12022-09-01,51629
MT_SDFO_LUP_2022_SDFO2022_024_V12022-09-01,51630
MT_SDFO_LUP_2022_SDFO2022_025_V12022-09-01,51631
MT_SDFO_LUP_2022_SDFO2022_026_V12022-09-01,51632
MT_SDFO_LUP_2022_SDFO2022_027_V12022-09-01,51633
MT_SDFO_LUP_2022_SDFO2022_028_V12022-09-01,51634
MT_SDFO_LUP_2022_SDFO2022_029_V12022-09-01,51635
MT_SDFO_LUP_2022_SDFO2022_032_V12022-09-01,51636
MT_SDFO_LUP_2022_SDFO2022_034_V12022-09-01,51637
MT_SDFO_LUP_2022_SDFO2022_035_V12022-09-01,51638
MT_SDFO_LUP_2022_SDFO2022_036_V12022-09-01,51639
MT_SDFO_LUP_2022_SDFO2022_037_V12022-09-01,51640
MT_SDFO_LUP_2022_SDFO2022_039_V12022-09-01,51641
MT_SDFO_LUP_2022_SDFO2022_040_V12022-09-01,51642
MT_SDFO_LUP_2022_SDFO2022_041_V12022-09-01,51643
MT_SDFO_LUP_2022_SDFO2022_042_V12022-09-01,51644
MT_SDFO_LUP_2022_SDFO2022_043_V12022-09-01,51645
MT_SDFO_LUP_2022_SDFO2022_044_V12022-09-01,51646
MT_SDFO_LUP_2022_SDFO2022_047_V12022-09-01,51647
MT_SDFO_LUP_2022_SDFO2022_048_V12022-09-01,51648
MT_SDFO_LUP_2022_SDFO2022_049_V12022-09-01,51649
MT_SDFO_LUP_2022_SDFO2022_051_V12022-09-01,51650
MT_SDFO_LUP_2022_SDFO2022_052_V12022-09-01,51651
MT_SDFO_LUP_2022_SDFO2022_053_V12022-09-01,51652
MT_SDFO_LUP_2022_SDFO2022_054_V12022-09-01,51653
MT_SDFO_LUP_2022_SDFO2022_055_V12022-09-01,51654
MT_SDFO_LUP_2022_SDFO2022_056_V12022-09-01,51655
MT_SDFO_LUP_2022_SDFO2022_057_V12022-09-01,51656
MT_SDFO_LUP_2022_SDFO2022_059_V12022-09-01,51657
MT_SDFO_LUP_2022_SDFO2022_060_V12022-09-01,51658
MT_Tin-Can-Mastication-2021_Tin-Can-Mastication-1_V12021-09-01,51659
MT_Tin-Can-Unit-L-Option-1-2021_Tin-Can-Unit-L-Option-1-1_V12021-09-01,51660
MT_UMRBNM-2019_RIMB-136_V12020-09-01,51661
MT_UMRBNM-2019_WSMB-170_V12020-09-01,51662
MT_UMRBNM-2019_WSMB-176_V12020-09-01,51663
MT_UMRBNM-2019_WSMB-179_V12020-09-01,51664
MT_UMRBNM_LUP_2022_COMB_001_V22022-09-01,51665
MT_UMRBNM_LUP_2022_COMB_004_V22022-09-01,51666
MT_UMRBNM_LUP_2022_GRMB_034_V22022-09-01,51667
MT_UMRBNM_LUP_2022_GRMB_036_V22022-09-01,51668
MT_UMRBNM_LUP_2022_GRMB_037_V22022-09-01,51669
MT_UMRBNM_LUP_2022_GRMB_038_V22022-09-01,51670
MT_UMRBNM_LUP_2022_MSMB_076_V22022-09-01,51671
MT_UMRBNM_LUP_2022_MSMB_077_V22022-09-01,51672
MT_UMRBNM_LUP_2022_RIMB_130_V22022-09-01,51673
MT_UMRBNM_LUP_2022_RIMB_132_V22022-09-01,51674
MT_UMRBNM_LUP_2022_WSMB_151_V22022-09-01,51675
MT_UMRBNM_LUP_2022_WSMB_154_V22022-09-01,51676
MT_UMRBNM_LUP_2022_WSMB_158_V22022-09-01,51677
MT_UMRBNM_LUP_2022_WSMB_161_V22022-09-01,51678
MT_WMDO_LUP_2017_GL_041_V12022-09-01,51679
MT_WMDO_LUP_2017_GL_050_V12022-09-01,51680
MT_WMDO_LUP_2017_GL_055_V12022-09-01,51681
MT_WMDO_LUP_2017_GL_056_V12022-09-01,51682
MT_WMDO_LUP_2017_OTSH_081_V12022-09-01,51683
MT_WMDO_LUP_2017_OTSH_085_V12022-09-01,51684
MT_WMDO_LUP_2017_OTSH_087_V12022-09-01,51685
MT_WMDO_LUP_2017_OTSH_089_V12022-09-01,51686
MT_WMDO_LUP_2017_OTSH_090_V12022-09-01,51687
MT_WMDO_LUP_2017_SGB_015_V12022-09-01,51688
MT_West-Bridge-Coulee-2021_West-Bridge-Coulee-1_V12021-09-01,51689
Monte_Vista_Site_1_2021-07-19_37.61643_-106.25962_j,51690
Monte_Vista_Site_2_2021-07-19_37.61451_-106.28129_j,51691
Monte_Vista_Site_3_2021-07-19_37.6216_-106.26573_j,51692
NCowhead_#1_2018-10-01_41.9614_-120.02757_b,51693
NMA01000_2017_GR-0122019-09-01,51694
NMA01000_2017_GW-3292019-09-01,51695
NMA01000_2018_DS-1022019-09-01,51696
NMA01000_2018_GR-0082019-09-01,51697
NMA01000_2018_GR-0242019-09-01,51698
NMA01000_2018_GR-0252019-09-01,51699
NMA01000_2018_GW-3392019-09-01,51700
NMA01000_2018_MF-1622019-09-01,51701
NMA01000_2018_MF-1632019-09-01,51702
NMA01000_2018_MertzR-032019-09-01,51703
NMA01000_2018_PJ-2272019-09-01,51704
NMA01000_2018_SB-2822019-09-01,51705
NMA01000_2019_ArroyoLuc_012019-09-01,51706
NMA01000_2019_ArroyoLuc_022019-09-01,51707
NMA01000_2019_DS-1032019-09-01,51708
NMA01000_2019_DS-1042019-09-01,51709
NMA01000_2019_DS-1052019-09-01,51710
NMA01000_2019_DS-1062019-09-01,51711
NMA01000_2019_ELKSpr_Chem-052019-09-01,51712
NMA01000_2019_ELKSpr_Chem-062019-09-01,51713
NMA01000_2019_ELKSpr_Thin-042019-09-01,51714
NMA01000_2019_ELKSpr_Thin-052019-09-01,51715
NMA01000_2019_GR-0272019-09-01,51716
NMA01000_2019_GR-0282019-09-01,51717
NMA01000_2019_GR-0292019-09-01,51718
NMA01000_2019_GR-0302019-09-01,51719
NMA01000_2019_GR-0312019-09-01,51720
NMA01000_2019_GR-0322019-09-01,51721
NMA01000_2019_GR-0332019-09-01,51722
NMA01000_2019_GR-0342019-09-01,51723
NMA01000_2019_GR-0352019-09-01,51724
NMA01000_2019_GR-0362019-09-01,51725
NMA01000_2019_GW-3402019-09-01,51726
NMA01000_2019_GW-3412019-09-01,51727
NMA01000_2019_GW-3422019-09-01,51728
NMA01000_2019_GW-3432019-09-01,51729
NMA01000_2019_ICGrantThin-042019-09-01,51730
NMA01000_2019_ICGrantThin-052019-09-01,51731
NMA01000_2019_ICGrantThin-172019-09-01,51732
NMA01000_2019_ICGrantThin-182019-09-01,51733
NMA01000_2019_MF-1642019-09-01,51734
NMA01000_2019_MF-1652019-09-01,51735
NMA01000_2019_MF-1662019-09-01,51736
NMA01000_2019_MF-1672019-09-01,51737
NMA01000_2019_MF-1682019-09-01,51738
NMA01000_2019_MF-1692019-09-01,51739
NMA01000_2019_MertzR-042019-09-01,51740
NMA01000_2019_OT-3942019-09-01,51741
NMA01000_2019_OT-3952019-09-01,51742
NMA01000_2019_OT-3962019-09-01,51743
NMA01000_2019_PJ-2282019-09-01,51744
NMA01000_2019_PJ-2292019-09-01,51745
NMA01000_2019_PJ-2302019-09-01,51746
NMA01000_2019_PJ-2312019-09-01,51747
NMA01000_2019_Pelon_012019-09-01,51748
NMA01000_2019_SB-2842019-09-01,51749
NMA01000_2019_SB-2852019-09-01,51750
NMA01000_2019_SB-2862019-09-01,51751
NMA01000_2019_SB-2872019-09-01,51752
NMA01000_2019_SanPablo_012019-09-01,51753
NMA01000_2019_WilsonC_012019-09-01,51754
NMF02000_2018_MAL-1822019-09-01,51755
NMF02000_2018_MALPAIS_ConesT-042019-09-01,51756
NMF02000_2018_MTN-2072019-09-01,51757
NMF02000_2018_STONE-3022019-09-01,51758
NMF02000_2019_CerritoNegro_Site-112019-09-01,51759
NMF02000_2019_CerrodelAireSouth_Site-12019-09-01,51760
NMF02000_2019_CerrodelAire_Site-122019-09-01,51761
NMF02000_2019_CircaCerroMontoso_Site-082019-09-01,51762
NMF02000_2019_CircaCerroMontoso_Site-092019-09-01,51763
NMF02000_2019_DaggetCanyon_Site-552019-09-01,51764
NMF02000_2019_ESD_CerroChiflo_Site-062019-09-01,51765
NMF02000_2019_ESD_CerroChiflo_Site-072019-09-01,51766
NMF02000_2019_ESD_CerroMontoso_Site-012019-09-01,51767
NMF02000_2019_ESD_CerroMontoso_Site-022019-09-01,51768
NMF02000_2019_ESD_CerrodelaOlla_Site-162019-09-01,51769
NMF02000_2019_ESD_CerrodelaOlla_Site-172019-09-01,51770
NMF02000_2019_ESD_GuadalupeMountain_Site-112019-09-01,51771
NMF02000_2019_ESD_GuadalupeMountain_Site-122019-09-01,51772
NMF02000_2019_ESD_SanAntonio_Site-212019-09-01,51773
NMF02000_2019_ESD_SanAntonio_Site-222019-09-01,51774
NMF02000_2019_ESD_UteMountain_Site-262019-09-01,51775
NMF02000_2019_ESD_UteMountain_Site-272019-09-01,51776
NMF02000_2019_FO-0142019-09-01,51777
NMF02000_2019_FO-0152019-09-01,51778
NMF02000_2019_GRVL-0352019-09-01,51779
NMF02000_2019_GRVL-0372019-09-01,51780
NMF02000_2019_GR_HILL-0632019-09-01,51781
NMF02000_2019_GR_HILL-0652019-09-01,51782
NMF02000_2019_LIMY-1052019-09-01,51783
NMF02000_2019_LIMY-1062019-09-01,51784
NMF02000_2019_LIMY-1072019-09-01,51785
NMF02000_2019_LOAMY-1312019-09-01,51786
NMF02000_2019_LOAMY-1322019-09-01,51787
NMF02000_2019_LOAMY-1332019-09-01,51788
NMF02000_2019_LOAMY-1342019-09-01,51789
NMF02000_2019_LOAMY-1352019-09-01,51790
NMF02000_2019_MAL-1842019-09-01,51791
NMF02000_2019_MAL-1852019-09-01,51792
NMF02000_2019_MAL-1862019-09-01,51793
NMF02000_2019_MTN-2082019-09-01,51794
NMF02000_2019_MTN-2092019-09-01,51795
NMF02000_2019_MTN-2102019-09-01,51796
NMF02000_2019_MTN-2112019-09-01,51797
NMF02000_2019_Navajo_Site-242019-09-01,51798
NMF02000_2019_NorthChiflo_Site-112019-09-01,51799
NMF02000_2019_OTH-2332019-09-01,51800
NMF02000_2019_OTH-2352019-09-01,51801
NMF02000_2019_PropLoboCanyon_Site-702019-09-01,51802
NMF02000_2019_SAND-2582019-09-01,51803
NMF02000_2019_SAND-2592019-09-01,51804
NMF02000_2019_SHAL-2802019-09-01,51805
NMF02000_2019_STONE-3032019-09-01,51806
NMF02000_2019_STONE-3042019-09-01,51807
NMF02000_2019_STONE-3052019-09-01,51808
NMF02000_2019_STONE-3062019-09-01,51809
NMF02000_2019_TEB2012-02_STONE-022019-09-01,51810
NMF02000_2019_Tanques_Site-842019-09-01,51811
NMF02000_2019_WINTER-1582019-09-01,51812
NMF02000_2019_WINTER-1592019-09-01,51813
NMF02000_2019_WINTER-1602019-09-01,51814
NMF02000_2020_FO-0172019-09-01,51815
NMF02000_2020_FO-0192019-09-01,51816
NMF02000_2020_GRVL-0382019-09-01,51817
NMF02000_2020_GR_HILL-0662019-09-01,51818
NMF02000_2020_GR_HILL-0682019-09-01,51819
NMF02000_2020_GR_HILL-0702019-09-01,51820
NMF02000_2020_LOAMY_ConesT_132019-09-01,51821
NMF02000_2020_OTH-2372019-09-01,51822
NMF02000_2020_OTH-2382019-09-01,51823
NMF02000_2020_SAND-2622019-09-01,51824
NMF02000_2020_SAND-2632019-09-01,51825
NMF02000_2020_WINTER-1622019-09-01,51826
NMF02000_OverSample2017_SHAL-14122019-09-01,51827
NML00000_2019_Bottom_0102019-09-01,51828
NML00000_2019_Bottom_0112019-09-01,51829
NML00000_2019_Bottom_0122019-09-01,51830
NML00000_2019_GLoam_1102019-09-01,51831
NML00000_2019_GLoam_1112019-09-01,51832
NML00000_2019_GLoam_1122019-09-01,51833
NML00000_2019_GSand_1532019-09-01,51834
NML00000_2019_GSand_1542019-09-01,51835
NML00000_2019_GSand_1552019-09-01,51836
NML00000_2019_GSand_1562019-09-01,51837
NML00000_2019_Gravel_0622019-09-01,51838
NML00000_2019_Gravel_0632019-09-01,51839
NML00000_2019_Gravel_0642019-09-01,51840
NML00000_2019_Gravel_0652019-09-01,51841
NML00000_2019_Gravel_0662019-09-01,51842
NML00000_2019_Gravel_0672019-09-01,51843
NML00000_2019_Gravel_0682019-09-01,51844
NML00000_2019_Hills_2102019-09-01,51845
NML00000_2019_Hills_2112019-09-01,51846
NML00000_2019_Hills_2122019-09-01,51847
NML00000_2019_Hills_2132019-09-01,51848
NML00000_2019_Hills_2142019-09-01,51849
NML00000_2019_Hills_2152019-09-01,51850
NML00000_2019_Hills_2162019-09-01,51851
NML00000_2019_Hills_2172019-09-01,51852
NML00000_2019_IgMtn_2602019-09-01,51853
NML00000_2019_IgMtn_2612019-09-01,51854
NML00000_2019_Lime_3002019-09-01,51855
NML00000_2019_Lime_3012019-09-01,51856
NML00000_2019_Loam_3432019-09-01,51857
NML00000_2019_Loam_3442019-09-01,51858
NML00000_2019_Loam_3452019-09-01,51859
NML00000_2019_Loam_3462019-09-01,51860
NML00000_2019_Mal_3942019-09-01,51861
NML00000_2019_Mal_3952019-09-01,51862
NML00000_2019_Mal_3962019-09-01,51863
NML00000_2019_Mal_3972019-09-01,51864
NML00000_2019_Mal_3982019-09-01,51865
NML00000_2019_Mal_3992019-09-01,51866
NML00000_2019_NR-Playa-TRT-22019-09-01,51867
NML00000_2019_NR-Playa-TRT-32019-09-01,51868
NML00000_2019_NR-Playa-TRT-42019-09-01,51869
NML00000_2019_NR_Playa_102019-09-01,51870
NML00000_2019_NR_Playa_112019-09-01,51871
NML00000_2019_NR_Playa_122019-09-01,51872
NML00000_2019_NR_Playa_92019-09-01,51873
NML00000_2019_NR_willow_ex_in_12019-09-01,51874
NML00000_2019_NR_willow_ex_in_22019-09-01,51875
NML00000_2019_NR_willow_ex_out_12019-09-01,51876
NML00000_2019_NR_willow_ex_out_22019-09-01,51877
NML00000_2019_PTNM_4342019-09-01,51878
NML00000_2019_Sandy_4972019-09-01,51879
NML00000_2019_Sandy_4982019-09-01,51880
NML00000_2019_Sandy_4992019-09-01,51881
NML00000_2019_Sandy_5002019-09-01,51882
NML00000_2019_Sandy_5022019-09-01,51883
NML00000_2019_Sandy_5032019-09-01,51884
NML00000_2019_Sandy_5042019-09-01,51885
NML00000_2019_Sandy_5052019-09-01,51886
NML00000_2019_Sandy_5062019-09-01,51887
NML00000_2019_Sandy_5072019-09-01,51888
NML00000_2019_Sandy_5082019-09-01,51889
NML00000_2019_Shallow_5642019-09-01,51890
NML00000_2019_Shallow_5652019-09-01,51891
NML00000_2019_Shallow_5662019-09-01,51892
NML00000_2019_Shallow_5672019-09-01,51893
NML00000_2019_Shallow_5682019-09-01,51894
NML00000_2019_Shallow_5692019-09-01,51895
NML00000_2020_Bottom_0132019-09-01,51896
NML00000_2020_Bottom_0142019-09-01,51897
NML00000_2020_Bottom_0152019-09-01,51898
NML00000_2020_GLoam_1132019-09-01,51899
NML00000_2020_GLoam_1142019-09-01,51900
NML00000_2020_GLoam_1152019-09-01,51901
NML00000_2020_GSand_1572019-09-01,51902
NML00000_2020_GSand_1582019-09-01,51903
NML00000_2020_GSand_1592019-09-01,51904
NML00000_2020_GSand_1602019-09-01,51905
NML00000_2020_Gravel_0692019-09-01,51906
NML00000_2020_Gravel_0702019-09-01,51907
NML00000_2020_Gravel_0712019-09-01,51908
NML00000_2020_Gravel_0722019-09-01,51909
NML00000_2020_Gravel_0732019-09-01,51910
NML00000_2020_Gravel_0742019-09-01,51911
NML00000_2020_Gravel_0752019-09-01,51912
NML00000_2020_Hills_2182019-09-01,51913
NML00000_2020_Hills_2192019-09-01,51914
NML00000_2020_Hills_2202019-09-01,51915
NML00000_2020_Hills_2212019-09-01,51916
NML00000_2020_Hills_2222019-09-01,51917
NML00000_2020_Hills_2232019-09-01,51918
NML00000_2020_Hills_2242019-09-01,51919
NML00000_2020_Hills_2252019-09-01,51920
NML00000_2020_Lime_3032019-09-01,51921
NML00000_2020_Lime_3042019-09-01,51922
NML00000_2020_Lime_3052019-09-01,51923
NML00000_2020_Loam_3472019-09-01,51924
NML00000_2020_Loam_3482019-09-01,51925
NML00000_2020_Loam_3492019-09-01,51926
NML00000_2020_Loam_3502019-09-01,51927
NML00000_2020_Mal_4002019-09-01,51928
NML00000_2020_Mal_4012019-09-01,51929
NML00000_2020_Mal_4022019-09-01,51930
NML00000_2020_Mal_4032019-09-01,51931
NML00000_2020_Mal_4042019-09-01,51932
NML00000_2020_Mal_4052019-09-01,51933
NML00000_2020_PTNM_4352019-09-01,51934
NML00000_2020_Sandy_5092019-09-01,51935
NML00000_2020_Sandy_5102019-09-01,51936
NML00000_2020_Sandy_5112019-09-01,51937
NML00000_2020_Sandy_5122019-09-01,51938
NML00000_2020_Sandy_5132019-09-01,51939
NML00000_2020_Sandy_5142019-09-01,51940
NML00000_2020_Sandy_5152019-09-01,51941
NML00000_2020_Sandy_5162019-09-01,51942
NML00000_2020_Sandy_5172019-09-01,51943
NML00000_2020_Sandy_5182019-09-01,51944
NML00000_2020_Sandy_5202019-09-01,51945
NML00000_2020_Shallow_5702019-09-01,51946
NML00000_2020_Shallow_5712019-09-01,51947
NML00000_2020_Shallow_5722019-09-01,51948
NML00000_2020_Shallow_5732019-09-01,51949
NML00000_2020_Shallow_5742019-09-01,51950
NML00000_2020_Shallow_5752019-09-01,51951
NML00000_OverSamp_MIMB_3052019-09-01,51952
NML00000_OverSamp_MIMB_3082019-09-01,51953
NML00000_OverSamp_MIMB_3122019-09-01,51954
NML00000_OverSamp_MIMB_3232019-09-01,51955
NML00000_OverSamp_Sandy_5412019-09-01,51956
NML00000_OverSample2016_IgMtn_2662019-09-01,51957
NML00000_OverSample2019_IgMtn_2832019-09-01,51958
NML00000_OverSample2019_Lime_3212019-09-01,51959
NML00000_OverSample2020_IgMtn_2862019-09-01,51960
NML00000_OverSample2020_IgMtn_2902019-09-01,51961
NML00000_Panel19_MIMB_2712019-09-01,51962
NML00000_Panel19_MIMB_2722019-09-01,51963
NML00000_Panel19_MIMB_2732019-09-01,51964
NML00000_Panel19_MIMB_2742019-09-01,51965
NML00000_Panel19_MIMB_2752019-09-01,51966
NML00000_Panel19_MIMB_2762019-09-01,51967
NML00000_Panel19_MIMB_2772019-09-01,51968
NML00000_Panel19_MIMB_2782019-09-01,51969
NML00000_Panel19_MIMB_2792019-09-01,51970
NML00000_Panel19_MIMB_2812019-09-01,51971
NML00000_Panel19_MIMB_2822019-09-01,51972
NML00000_Panel19_MIMB_2832019-09-01,51973
NML00000_Panel19_MIMB_2842019-09-01,51974
